ts_local,weekday,hour,is_weekend,activity_level,lambda_ci,checkins,checkouts,cardio_sessions,strength_sessions,other_sessions,avg_session_min
2025-01-23 06:00:00,3,6,False,high,21,18,16,7,7,4,57.5
2025-01-23 07:00:00,3,7,False,high,19,20,18,5,9,6,43.4
2025-01-23 08:00:00,3,8,False,high,22,24,22,6,8,10,46.2
2025-01-23 09:00:00,3,9,False,high,15,11,10,2,4,5,81.5
2025-01-23 10:00:00,3,10,False,high,20,16,14,3,5,8,52.5
2025-01-23 11:00:00,3,11,False,high,12,12,12,4,3,5,56.5
2025-01-23 12:00:00,3,12,False,high,10,9,8,3,3,3,55.3
2025-01-23 13:00:00,3,13,False,high,18,26,24,10,12,4,35.9
2025-01-23 14:00:00,3,14,False,high,12,11,11,4,5,2,63.9
2025-01-23 15:00:00,3,15,False,high,13,12,12,2,4,6,41.8
2025-01-23 16:00:00,3,16,False,high,22,19,19,4,9,6,53.5
2025-01-23 17:00:00,3,17,False,high,16,22,21,8,8,6,66.5
2025-01-23 18:00:00,3,18,False,high,15,15,14,3,5,7,56.3
2025-01-23 19:00:00,3,19,False,high,15,14,14,4,4,6,75.9
2025-01-23 20:00:00,3,20,False,high,16,11,9,3,4,4,59.6
2025-01-23 21:00:00,3,21,False,high,11,9,8,3,2,4,64.0
2025-01-23 22:00:00,3,22,False,high,11,7,6,1,2,4,43.4
2025-01-24 06:00:00,4,6,False,high,17,19,18,3,8,8,63.5
2025-01-24 07:00:00,4,7,False,high,12,6,6,1,2,3,77.4
2025-01-24 08:00:00,4,8,False,high,13,11,11,3,3,5,80.1
2025-01-24 09:00:00,4,9,False,high,23,29,29,9,9,11,51.9
2025-01-24 10:00:00,4,10,False,high,17,13,12,4,5,4,60.0
2025-01-24 11:00:00,4,11,False,high,12,14,14,4,6,4,55.2
2025-01-24 12:00:00,4,12,False,high,20,20,19,7,6,7,67.6
2025-01-24 13:00:00,4,13,False,high,14,12,11,2,4,6,46.4
2025-01-24 14:00:00,4,14,False,high,16,20,18,4,9,7,78.0
2025-01-24 15:00:00,4,15,False,high,17,16,16,4,7,5,55.5
2025-01-24 16:00:00,4,16,False,high,9,17,16,4,7,6,70.8
2025-01-24 17:00:00,4,17,False,high,14,13,12,4,5,4,60.4
2025-01-24 18:00:00,4,18,False,high,18,17,16,6,5,6,58.5
2025-01-24 19:00:00,4,19,False,high,18,17,17,6,8,3,53.0
2025-01-24 20:00:00,4,20,False,high,20,19,18,7,6,6,67.4
2025-01-24 21:00:00,4,21,False,high,9,9,8,3,4,2,71.7
2025-01-24 22:00:00,4,22,False,high,17,16,16,3,6,7,54.4
2025-01-25 06:00:00,5,6,True,high,15,14,14,3,6,5,51.4
2025-01-25 07:00:00,5,7,True,high,26,24,24,7,11,6,59.7
2025-01-25 08:00:00,5,8,True,high,15,14,13,3,5,6,39.7
2025-01-25 09:00:00,5,9,True,high,21,22,22,8,8,6,68.1
2025-01-25 10:00:00,5,10,True,high,17,13,13,4,4,5,51.5
2025-01-25 11:00:00,5,11,True,high,15,15,14,3,6,6,50.4
2025-01-25 12:00:00,5,12,True,high,15,12,10,4,4,4,53.7
2025-01-25 13:00:00,5,13,True,high,16,17,15,3,5,9,46.7
2025-01-25 14:00:00,5,14,True,high,20,18,18,6,7,5,49.5
2025-01-25 15:00:00,5,15,True,high,11,7,5,1,3,3,41.8
2025-01-25 16:00:00,5,16,True,high,13,9,9,2,3,4,78.9
2025-01-25 17:00:00,5,17,True,high,15,19,19,5,6,8,56.1
2025-01-25 18:00:00,5,18,True,high,18,16,16,6,5,5,47.0
2025-01-25 19:00:00,5,19,True,high,14,14,13,3,6,5,67.4
2025-01-25 20:00:00,5,20,True,high,21,18,18,7,6,5,48.2
2025-01-25 21:00:00,5,21,True,high,15,17,15,3,6,8,70.4
2025-01-25 22:00:00,5,22,True,high,15,17,16,3,6,8,50.4
2025-01-26 06:00:00,6,6,True,high,24,27,25,6,9,12,47.7
2025-01-26 07:00:00,6,7,True,high,17,16,14,5,7,4,58.9
2025-01-26 08:00:00,6,8,True,high,21,22,21,8,7,7,48.7
2025-01-26 09:00:00,6,9,True,high,16,23,21,6,9,8,63.5
2025-01-26 10:00:00,6,10,True,high,13,11,9,2,5,4,44.4
2025-01-26 11:00:00,6,11,True,high,15,19,17,5,9,5,62.2
2025-01-26 12:00:00,6,12,True,high,16,17,15,4,7,6,62.6
2025-01-26 13:00:00,6,13,True,high,10,19,18,4,8,7,67.6
2025-01-26 14:00:00,6,14,True,high,19,15,15,4,5,6,58.5
2025-01-26 15:00:00,6,15,True,high,16,19,17,4,6,9,57.6
2025-01-26 16:00:00,6,16,True,high,17,17,15,6,5,6,63.0
2025-01-26 17:00:00,6,17,True,high,11,13,12,4,6,3,60.8
2025-01-26 18:00:00,6,18,True,high,19,15,14,3,6,6,60.5
2025-01-26 19:00:00,6,19,True,high,19,20,20,7,9,4,54.4
2025-01-26 20:00:00,6,20,True,high,18,19,19,7,7,5,54.1
2025-01-26 21:00:00,6,21,True,high,14,12,10,3,4,5,53.6
2025-01-26 22:00:00,6,22,True,high,17,21,20,7,8,6,65.9
2025-01-27 06:00:00,0,6,False,high,16,17,15,5,7,5,68.3
2025-01-27 07:00:00,0,7,False,high,18,24,24,7,7,10,60.1
2025-01-27 08:00:00,0,8,False,high,18,23,21,6,7,10,67.2
2025-01-27 09:00:00,0,9,False,high,17,24,22,6,11,7,57.9
2025-01-27 10:00:00,0,10,False,high,21,13,11,2,4,7,62.1
2025-01-27 11:00:00,0,11,False,high,15,15,15,3,7,5,56.7
2025-01-27 12:00:00,0,12,False,high,26,32,32,11,9,12,69.6
2025-01-27 13:00:00,0,13,False,high,17,20,19,5,9,6,56.8
2025-01-27 14:00:00,0,14,False,high,14,17,16,6,8,3,65.0
2025-01-27 15:00:00,0,15,False,high,17,19,19,5,8,6,55.5
2025-01-27 16:00:00,0,16,False,high,15,28,26,9,9,10,47.9
2025-01-27 17:00:00,0,17,False,high,20,23,21,7,9,7,59.8
2025-01-27 18:00:00,0,18,False,high,10,11,9,2,3,6,58.6
2025-01-27 19:00:00,0,19,False,high,16,13,11,2,5,6,67.0
2025-01-27 20:00:00,0,20,False,high,18,25,25,6,9,10,78.7
2025-01-27 21:00:00,0,21,False,high,18,16,15,6,5,5,71.3
2025-01-27 22:00:00,0,22,False,high,20,23,22,4,10,9,63.7
2025-01-28 06:00:00,1,6,False,high,25,23,22,9,10,4,56.0
2025-01-28 07:00:00,1,7,False,high,19,26,24,9,9,8,71.1
2025-01-28 08:00:00,1,8,False,high,21,25,24,5,11,9,50.2
2025-01-28 09:00:00,1,9,False,high,13,11,10,3,5,3,70.9
2025-01-28 10:00:00,1,10,False,high,20,23,22,9,10,4,60.6
2025-01-28 11:00:00,1,11,False,high,11,11,10,3,4,4,51.8
2025-01-28 12:00:00,1,12,False,high,20,23,23,5,8,10,50.1
2025-01-28 13:00:00,1,13,False,high,14,11,11,4,3,4,62.8
2025-01-28 14:00:00,1,14,False,high,16,10,9,3,3,4,82.5
2025-01-28 15:00:00,1,15,False,high,14,19,19,4,5,10,60.5
2025-01-28 16:00:00,1,16,False,high,17,17,17,4,7,6,79.1
2025-01-28 17:00:00,1,17,False,high,15,13,12,2,5,6,33.5
2025-01-28 18:00:00,1,18,False,high,14,14,14,4,5,5,61.2
2025-01-28 19:00:00,1,19,False,high,17,12,12,4,3,5,57.5
2025-01-28 20:00:00,1,20,False,high,21,24,22,6,9,9,56.0
2025-01-28 21:00:00,1,21,False,high,20,24,24,9,9,6,48.4
2025-01-28 22:00:00,1,22,False,high,16,20,18,7,8,5,40.8
2025-01-29 06:00:00,2,6,False,high,19,15,14,3,6,6,64.8
2025-01-29 07:00:00,2,7,False,high,14,14,14,3,5,6,41.9
2025-01-29 08:00:00,2,8,False,high,14,8,6,2,2,4,51.9
2025-01-29 09:00:00,2,9,False,high,12,15,15,3,6,6,61.3
2025-01-29 10:00:00,2,10,False,high,20,21,21,8,6,7,55.5
2025-01-29 11:00:00,2,11,False,high,13,8,6,3,3,2,63.6
2025-01-29 12:00:00,2,12,False,high,16,10,10,2,3,5,63.8
2025-01-29 13:00:00,2,13,False,high,8,10,8,3,3,4,76.7
2025-01-29 14:00:00,2,14,False,high,17,16,16,5,4,7,67.1
2025-01-29 15:00:00,2,15,False,high,21,19,18,7,7,5,53.8
2025-01-29 16:00:00,2,16,False,high,20,22,22,4,9,9,51.2
2025-01-29 17:00:00,2,17,False,high,28,30,28,9,10,11,55.1
2025-01-29 18:00:00,2,18,False,high,17,14,14,3,5,6,62.0
2025-01-29 19:00:00,2,19,False,high,15,19,17,7,8,4,57.5
2025-01-29 20:00:00,2,20,False,high,16,17,17,4,8,5,79.4
2025-01-29 21:00:00,2,21,False,high,15,17,15,3,7,7,61.9
2025-01-29 22:00:00,2,22,False,high,13,14,14,2,4,8,46.7
2025-01-30 06:00:00,3,6,False,high,19,15,13,4,5,6,76.5
2025-01-30 07:00:00,3,7,False,high,10,12,12,3,5,4,49.1
2025-01-30 08:00:00,3,8,False,high,20,21,20,5,9,7,62.4
2025-01-30 09:00:00,3,9,False,high,14,20,18,7,9,4,62.3
2025-01-30 10:00:00,3,10,False,high,11,10,10,3,3,4,44.9
2025-01-30 11:00:00,3,11,False,high,17,15,13,4,7,4,53.5
2025-01-30 12:00:00,3,12,False,high,15,19,17,5,9,5,54.2
2025-01-30 13:00:00,3,13,False,high,16,15,13,5,5,5,50.1
2025-01-30 14:00:00,3,14,False,high,21,18,16,4,8,6,43.0
2025-01-30 15:00:00,3,15,False,high,23,21,20,7,8,6,50.5
2025-01-30 16:00:00,3,16,False,high,14,13,11,4,5,4,46.5
2025-01-30 17:00:00,3,17,False,high,20,24,24,9,9,6,54.9
2025-01-30 18:00:00,3,18,False,high,17,16,16,4,5,7,43.9
2025-01-30 19:00:00,3,19,False,high,15,12,10,4,5,3,69.0
2025-01-30 20:00:00,3,20,False,high,21,27,25,6,8,13,47.2
2025-01-30 21:00:00,3,21,False,high,17,22,20,7,9,6,67.5
2025-01-30 22:00:00,3,22,False,high,14,11,11,2,4,5,43.2
2025-01-31 06:00:00,4,6,False,high,16,12,11,3,5,4,49.8
2025-01-31 07:00:00,4,7,False,high,22,19,17,5,8,6,57.4
2025-01-31 08:00:00,4,8,False,high,27,34,32,9,11,14,72.9
2025-01-31 09:00:00,4,9,False,high,18,20,19,6,7,7,62.5
2025-01-31 10:00:00,4,10,False,high,21,21,19,5,9,7,70.0
2025-01-31 11:00:00,4,11,False,high,17,18,16,6,5,7,63.1
2025-01-31 12:00:00,4,12,False,high,21,14,13,5,6,3,55.0
2025-01-31 13:00:00,4,13,False,high,15,22,22,7,8,7,83.1
2025-01-31 14:00:00,4,14,False,high,16,18,17,5,7,6,60.0
2025-01-31 15:00:00,4,15,False,high,13,15,13,5,5,5,60.7
2025-01-31 16:00:00,4,16,False,high,5,8,6,1,3,4,64.6
2025-01-31 17:00:00,4,17,False,high,20,17,16,5,6,6,73.0
2025-01-31 18:00:00,4,18,False,high,16,24,24,6,10,8,74.0
2025-01-31 19:00:00,4,19,False,high,12,12,11,3,3,6,56.0
2025-01-31 20:00:00,4,20,False,high,23,19,17,6,6,7,46.1
2025-01-31 21:00:00,4,21,False,high,18,14,14,3,6,5,58.0
2025-01-31 22:00:00,4,22,False,high,15,17,17,4,5,8,54.4
2025-02-01 06:00:00,5,6,True,moderate,8,9,9,3,3,3,44.3
2025-02-01 07:00:00,5,7,True,moderate,9,9,9,3,4,2,57.4
2025-02-01 08:00:00,5,8,True,moderate,11,16,14,6,7,3,55.9
2025-02-01 09:00:00,5,9,True,moderate,5,6,4,1,2,3,57.5
2025-02-01 10:00:00,5,10,True,moderate,6,2,0,0,0,2,58.8
2025-02-01 11:00:00,5,11,True,moderate,8,9,7,1,3,5,68.5
2025-02-01 12:00:00,5,12,True,moderate,16,19,17,6,6,7,52.1
2025-02-01 13:00:00,5,13,True,moderate,8,5,3,1,1,3,52.7
2025-02-01 14:00:00,5,14,True,moderate,11,6,4,1,2,3,66.0
2025-02-01 15:00:00,5,15,True,moderate,11,6,4,1,2,3,56.9
2025-02-01 16:00:00,5,16,True,moderate,11,10,10,3,4,3,46.6
2025-02-01 17:00:00,5,17,True,moderate,7,8,7,1,3,4,55.9
2025-02-01 18:00:00,5,18,True,moderate,8,10,9,3,3,4,50.3
2025-02-01 19:00:00,5,19,True,moderate,7,8,7,1,3,4,49.0
2025-02-01 20:00:00,5,20,True,moderate,8,9,8,3,4,2,47.0
2025-02-01 21:00:00,5,21,True,moderate,15,16,16,4,7,5,55.4
2025-02-01 22:00:00,5,22,True,moderate,13,9,9,3,3,3,53.4
2025-02-02 06:00:00,6,6,True,moderate,12,16,16,5,5,6,61.8
2025-02-02 07:00:00,6,7,True,moderate,9,10,8,3,4,3,46.8
2025-02-02 08:00:00,6,8,True,moderate,11,7,7,1,2,4,61.7
2025-02-02 09:00:00,6,9,True,moderate,10,9,7,2,3,4,49.0
2025-02-02 10:00:00,6,10,True,moderate,13,9,7,2,3,4,46.1
2025-02-02 11:00:00,6,11,True,moderate,3,3,1,0,1,2,36.8
2025-02-02 12:00:00,6,12,True,moderate,6,2,2,0,0,2,65.6
2025-02-02 13:00:00,6,13,True,moderate,10,15,13,3,6,6,46.7
2025-02-02 14:00:00,6,14,True,moderate,12,14,14,4,5,5,55.0
2025-02-02 15:00:00,6,15,True,moderate,8,3,1,1,1,1,58.1
2025-02-02 16:00:00,6,16,True,moderate,8,7,7,1,2,4,68.6
2025-02-02 17:00:00,6,17,True,moderate,7,2,0,0,0,2,50.7
2025-02-02 18:00:00,6,18,True,moderate,13,14,14,4,5,5,62.4
2025-02-02 19:00:00,6,19,True,moderate,14,15,13,4,5,6,61.5
2025-02-02 20:00:00,6,20,True,moderate,7,8,6,1,3,4,55.4
2025-02-02 21:00:00,6,21,True,moderate,7,10,9,3,3,4,57.2
2025-02-02 22:00:00,6,22,True,moderate,8,9,9,2,4,3,64.6
2025-02-03 06:00:00,0,6,False,moderate,10,10,9,3,3,4,66.0
2025-02-03 07:00:00,0,7,False,moderate,13,18,18,6,6,6,76.9
2025-02-03 08:00:00,0,8,False,moderate,10,10,9,2,4,4,59.7
2025-02-03 09:00:00,0,9,False,moderate,12,17,17,5,6,6,49.7
2025-02-03 10:00:00,0,10,False,moderate,11,8,8,2,2,4,60.0
2025-02-03 11:00:00,0,11,False,moderate,16,17,15,5,8,4,33.5
2025-02-03 12:00:00,0,12,False,moderate,13,9,8,2,3,4,51.2
2025-02-03 13:00:00,0,13,False,moderate,17,24,22,8,10,6,68.2
2025-02-03 14:00:00,0,14,False,moderate,9,6,4,1,2,3,80.3
2025-02-03 15:00:00,0,15,False,moderate,11,14,13,3,5,6,51.1
2025-02-03 16:00:00,0,16,False,moderate,11,12,10,4,5,3,54.2
2025-02-03 17:00:00,0,17,False,moderate,6,9,9,3,3,3,55.8
2025-02-03 18:00:00,0,18,False,moderate,10,3,2,0,1,2,56.6
2025-02-03 19:00:00,0,19,False,moderate,14,24,24,8,8,8,59.0
2025-02-03 20:00:00,0,20,False,moderate,6,8,6,2,2,4,71.5
2025-02-03 21:00:00,0,21,False,moderate,10,12,11,4,4,4,63.8
2025-02-03 22:00:00,0,22,False,moderate,6,7,7,2,3,2,47.1
2025-02-04 06:00:00,1,6,False,moderate,9,11,11,3,5,3,67.1
2025-02-04 07:00:00,1,7,False,moderate,5,4,3,0,1,3,42.6
2025-02-04 08:00:00,1,8,False,moderate,10,8,8,2,3,3,30.5
2025-02-04 09:00:00,1,9,False,moderate,9,3,3,0,1,2,64.0
2025-02-04 10:00:00,1,10,False,moderate,13,10,10,3,4,3,61.7
2025-02-04 11:00:00,1,11,False,moderate,10,12,11,3,4,5,60.0
2025-02-04 12:00:00,1,12,False,moderate,3,1,0,0,0,1,48.5
2025-02-04 13:00:00,1,13,False,moderate,8,8,6,1,2,5,48.1
2025-02-04 14:00:00,1,14,False,moderate,12,17,15,6,7,4,61.2
2025-02-04 15:00:00,1,15,False,moderate,9,11,10,2,5,4,41.5
2025-02-04 16:00:00,1,16,False,moderate,12,9,9,1,3,5,57.8
2025-02-04 17:00:00,1,17,False,moderate,10,8,7,2,2,4,81.6
2025-02-04 18:00:00,1,18,False,moderate,5,7,5,1,3,3,70.2
2025-02-04 19:00:00,1,19,False,moderate,15,13,12,4,4,5,65.5
2025-02-04 20:00:00,1,20,False,moderate,13,12,12,3,3,6,69.1
2025-02-04 21:00:00,1,21,False,moderate,11,6,4,1,1,4,51.5
2025-02-04 22:00:00,1,22,False,moderate,6,3,1,0,1,2,64.5
2025-02-05 06:00:00,2,6,False,moderate,8,8,8,2,3,3,45.6
2025-02-05 07:00:00,2,7,False,moderate,9,8,6,1,3,4,57.6
2025-02-05 08:00:00,2,8,False,moderate,9,11,10,2,4,5,71.4
2025-02-05 09:00:00,2,9,False,moderate,12,11,9,4,4,3,72.3
2025-02-05 10:00:00,2,10,False,moderate,14,15,13,4,5,6,66.2
2025-02-05 11:00:00,2,11,False,moderate,15,14,13,4,6,4,57.7
2025-02-05 12:00:00,2,12,False,moderate,8,6,4,1,2,3,69.8
2025-02-05 13:00:00,2,13,False,moderate,18,12,12,4,3,5,66.7
2025-02-05 14:00:00,2,14,False,moderate,18,24,24,6,10,8,62.5
2025-02-05 15:00:00,2,15,False,moderate,9,8,7,2,3,3,72.6
2025-02-05 16:00:00,2,16,False,moderate,11,8,7,1,3,4,64.1
2025-02-05 17:00:00,2,17,False,moderate,5,4,4,1,1,2,71.6
2025-02-05 18:00:00,2,18,False,moderate,12,11,9,2,3,6,47.9
2025-02-05 19:00:00,2,19,False,moderate,12,10,9,2,4,4,64.0
2025-02-05 20:00:00,2,20,False,moderate,11,13,13,3,5,5,68.3
2025-02-05 21:00:00,2,21,False,moderate,10,11,10,3,5,3,71.0
2025-02-05 22:00:00,2,22,False,moderate,12,10,8,3,4,3,55.1
2025-02-06 06:00:00,3,6,False,moderate,12,13,12,2,5,6,52.1
2025-02-06 07:00:00,3,7,False,moderate,7,9,8,2,3,4,55.9
2025-02-06 08:00:00,3,8,False,moderate,5,6,5,2,2,2,62.0
2025-02-06 09:00:00,3,9,False,moderate,12,13,12,4,5,4,53.0
2025-02-06 10:00:00,3,10,False,moderate,6,8,7,2,3,3,69.8
2025-02-06 11:00:00,3,11,False,moderate,7,1,0,0,0,1,45.6
2025-02-06 12:00:00,3,12,False,moderate,18,21,21,7,10,4,48.8
2025-02-06 13:00:00,3,13,False,moderate,7,9,9,2,3,4,61.9
2025-02-06 14:00:00,3,14,False,moderate,11,8,7,3,3,2,98.1
2025-02-06 15:00:00,3,15,False,moderate,2,5,3,1,1,3,60.0
2025-02-06 16:00:00,3,16,False,moderate,5,9,8,3,3,3,58.1
2025-02-06 17:00:00,3,17,False,moderate,11,11,10,3,4,4,85.2
2025-02-06 18:00:00,3,18,False,moderate,6,6,5,2,2,2,76.6
2025-02-06 19:00:00,3,19,False,moderate,3,3,2,1,1,1,41.3
2025-02-06 20:00:00,3,20,False,moderate,9,11,9,3,3,5,40.8
2025-02-06 21:00:00,3,21,False,moderate,11,21,21,8,9,4,59.8
2025-02-06 22:00:00,3,22,False,moderate,12,17,16,6,7,4,61.4
2025-02-07 06:00:00,4,6,False,moderate,14,18,16,5,6,7,58.1
2025-02-07 07:00:00,4,7,False,moderate,9,8,7,3,2,3,48.3
2025-02-07 08:00:00,4,8,False,moderate,9,11,10,3,4,4,62.2
2025-02-07 09:00:00,4,9,False,moderate,12,19,17,4,8,7,65.5
2025-02-07 10:00:00,4,10,False,moderate,5,6,5,2,2,2,65.5
2025-02-07 11:00:00,4,11,False,moderate,10,10,8,2,3,5,41.7
2025-02-07 12:00:00,4,12,False,moderate,8,3,1,1,1,1,62.1
2025-02-07 13:00:00,4,13,False,moderate,7,6,4,1,2,3,46.7
2025-02-07 14:00:00,4,14,False,moderate,6,10,9,2,3,5,55.1
2025-02-07 15:00:00,4,15,False,moderate,10,15,14,3,5,7,48.3
2025-02-07 16:00:00,4,16,False,moderate,13,19,19,6,6,7,63.2
2025-02-07 17:00:00,4,17,False,moderate,5,3,2,1,1,1,64.4
2025-02-07 18:00:00,4,18,False,moderate,8,7,7,2,3,2,66.7
2025-02-07 19:00:00,4,19,False,moderate,12,12,12,2,5,5,54.9
2025-02-07 20:00:00,4,20,False,moderate,11,9,8,2,4,3,58.3
2025-02-07 21:00:00,4,21,False,moderate,12,7,7,1,3,3,56.3
2025-02-07 22:00:00,4,22,False,moderate,8,7,5,2,2,3,67.2
2025-02-08 06:00:00,5,6,True,moderate,5,5,5,1,1,3,67.4
2025-02-08 07:00:00,5,7,True,moderate,8,4,2,0,1,3,64.5
2025-02-08 08:00:00,5,8,True,moderate,9,4,3,1,1,2,67.0
2025-02-08 09:00:00,5,9,True,moderate,5,6,5,1,2,3,49.2
2025-02-08 10:00:00,5,10,True,moderate,12,16,14,4,5,7,60.0
2025-02-08 11:00:00,5,11,True,moderate,12,9,7,3,4,2,50.8
2025-02-08 12:00:00,5,12,True,moderate,8,8,7,1,3,4,58.4
2025-02-08 13:00:00,5,13,True,moderate,12,19,17,4,6,9,41.4
2025-02-08 14:00:00,5,14,True,moderate,9,9,8,2,2,5,53.0
2025-02-08 15:00:00,5,15,True,moderate,5,7,7,2,2,3,44.9
2025-02-08 16:00:00,5,16,True,moderate,15,13,13,4,6,3,61.2
2025-02-08 17:00:00,5,17,True,moderate,15,19,17,7,8,4,33.1
2025-02-08 18:00:00,5,18,True,moderate,11,11,11,3,5,3,60.4
2025-02-08 19:00:00,5,19,True,moderate,7,1,0,0,0,1,48.0
2025-02-08 20:00:00,5,20,True,moderate,10,10,10,2,3,5,55.6
2025-02-08 21:00:00,5,21,True,moderate,8,9,7,3,4,2,43.5
2025-02-08 22:00:00,5,22,True,moderate,16,16,16,3,7,6,57.5
2025-02-09 06:00:00,6,6,True,moderate,7,6,6,2,2,2,65.1
2025-02-09 07:00:00,6,7,True,moderate,10,9,8,1,3,5,47.1
2025-02-09 08:00:00,6,8,True,moderate,14,12,11,4,4,4,58.7
2025-02-09 09:00:00,6,9,True,moderate,10,16,14,5,5,6,66.1
2025-02-09 10:00:00,6,10,True,moderate,12,9,8,2,4,3,53.9
2025-02-09 11:00:00,6,11,True,moderate,11,9,9,3,3,3,75.5
2025-02-09 12:00:00,6,12,True,moderate,11,9,9,1,2,6,40.7
2025-02-09 13:00:00,6,13,True,moderate,4,5,3,1,1,3,40.7
2025-02-09 14:00:00,6,14,True,moderate,8,9,8,3,3,3,45.0
2025-02-09 15:00:00,6,15,True,moderate,8,8,6,1,3,4,71.0
2025-02-09 16:00:00,6,16,True,moderate,11,10,8,2,3,5,55.1
2025-02-09 17:00:00,6,17,True,moderate,9,7,6,1,2,4,69.4
2025-02-09 18:00:00,6,18,True,moderate,7,4,2,0,1,3,42.9
2025-02-09 19:00:00,6,19,True,moderate,10,6,4,1,2,3,42.9
2025-02-09 20:00:00,6,20,True,moderate,14,18,18,5,5,8,61.7
2025-02-09 21:00:00,6,21,True,moderate,5,6,6,2,2,2,74.5
2025-02-09 22:00:00,6,22,True,moderate,11,8,6,2,3,3,66.7
2025-02-10 06:00:00,0,6,False,moderate,10,9,7,1,3,5,58.0
2025-02-10 07:00:00,0,7,False,moderate,5,9,8,2,4,3,61.5
2025-02-10 08:00:00,0,8,False,moderate,13,10,8,3,4,3,53.0
2025-02-10 09:00:00,0,9,False,moderate,7,11,10,4,3,4,74.8
2025-02-10 10:00:00,0,10,False,moderate,15,10,10,2,3,5,51.8
2025-02-10 11:00:00,0,11,False,moderate,5,7,5,2,3,2,66.2
2025-02-10 12:00:00,0,12,False,moderate,10,14,13,3,6,5,34.3
2025-02-10 13:00:00,0,13,False,moderate,8,6,5,2,1,3,58.2
2025-02-10 14:00:00,0,14,False,moderate,7,5,3,1,1,3,59.1
2025-02-10 15:00:00,0,15,False,moderate,9,11,11,3,4,4,54.8
2025-02-10 16:00:00,0,16,False,moderate,11,14,14,3,6,5,61.5
2025-02-10 17:00:00,0,17,False,moderate,15,16,14,3,7,6,59.8
2025-02-10 18:00:00,0,18,False,moderate,12,13,12,4,4,5,52.9
2025-02-10 19:00:00,0,19,False,moderate,9,6,4,1,2,3,60.5
2025-02-10 20:00:00,0,20,False,moderate,16,18,18,6,8,4,58.4
2025-02-10 21:00:00,0,21,False,moderate,4,4,2,0,1,3,52.8
2025-02-10 22:00:00,0,22,False,moderate,8,9,7,3,3,3,60.8
2025-02-11 06:00:00,1,6,False,moderate,11,7,5,2,2,3,64.4
2025-02-11 07:00:00,1,7,False,moderate,9,5,4,1,1,3,61.1
2025-02-11 08:00:00,1,8,False,moderate,11,11,10,4,4,3,54.3
2025-02-11 09:00:00,1,9,False,moderate,13,12,10,3,4,5,55.5
2025-02-11 10:00:00,1,10,False,moderate,12,7,6,2,3,2,72.2
2025-02-11 11:00:00,1,11,False,moderate,8,3,2,0,1,2,65.7
2025-02-11 12:00:00,1,12,False,moderate,12,5,5,1,1,3,43.4
2025-02-11 13:00:00,1,13,False,moderate,7,10,9,2,3,5,58.9
2025-02-11 14:00:00,1,14,False,moderate,15,14,12,3,6,5,64.2
2025-02-11 15:00:00,1,15,False,moderate,15,13,13,3,4,6,50.1
2025-02-11 16:00:00,1,16,False,moderate,15,7,6,2,2,3,64.2
2025-02-11 17:00:00,1,17,False,moderate,14,10,10,3,3,4,65.6
2025-02-11 18:00:00,1,18,False,moderate,7,6,5,1,1,4,57.7
2025-02-11 19:00:00,1,19,False,moderate,10,14,13,4,6,4,63.3
2025-02-11 20:00:00,1,20,False,moderate,6,13,13,3,4,6,50.7
2025-02-11 21:00:00,1,21,False,moderate,10,11,11,2,4,5,36.1
2025-02-11 22:00:00,1,22,False,moderate,9,7,5,1,3,3,62.8
2025-02-12 06:00:00,2,6,False,moderate,9,11,11,3,4,4,58.2
2025-02-12 07:00:00,2,7,False,moderate,8,15,13,5,5,5,46.0
2025-02-12 08:00:00,2,8,False,moderate,11,6,4,2,2,2,54.9
2025-02-12 09:00:00,2,9,False,moderate,5,5,4,1,2,2,78.4
2025-02-12 10:00:00,2,10,False,moderate,9,4,2,1,1,2,48.7
2025-02-12 11:00:00,2,11,False,moderate,9,15,15,3,5,7,75.1
2025-02-12 12:00:00,2,12,False,moderate,4,4,3,1,1,2,49.9
2025-02-12 13:00:00,2,13,False,moderate,9,9,8,2,3,4,61.9
2025-02-12 14:00:00,2,14,False,moderate,8,7,7,2,2,3,70.9
2025-02-12 15:00:00,2,15,False,moderate,11,8,6,2,3,3,50.6
2025-02-12 16:00:00,2,16,False,moderate,8,12,11,4,5,3,67.4
2025-02-12 17:00:00,2,17,False,moderate,10,13,11,5,6,2,53.9
2025-02-12 18:00:00,2,18,False,moderate,12,10,10,2,3,5,73.7
2025-02-12 19:00:00,2,19,False,moderate,13,14,12,4,5,5,40.0
2025-02-12 20:00:00,2,20,False,moderate,11,12,10,3,4,5,48.8
2025-02-12 21:00:00,2,21,False,moderate,12,8,8,2,3,3,58.3
2025-02-12 22:00:00,2,22,False,moderate,8,6,4,2,1,3,49.0
2025-02-13 06:00:00,3,6,False,moderate,8,10,10,2,3,5,68.4
2025-02-13 07:00:00,3,7,False,moderate,6,9,8,2,3,4,60.2
2025-02-13 08:00:00,3,8,False,moderate,6,5,5,1,2,2,61.5
2025-02-13 09:00:00,3,9,False,moderate,15,18,16,5,6,7,59.1
2025-02-13 10:00:00,3,10,False,moderate,10,5,3,1,2,2,49.0
2025-02-13 11:00:00,3,11,False,moderate,9,12,10,4,3,5,70.9
2025-02-13 12:00:00,3,12,False,moderate,14,15,13,3,6,6,73.1
2025-02-13 13:00:00,3,13,False,moderate,9,14,12,3,4,7,47.5
